address,comuna,surface_m2,distance_to_metro,price_uf
"Camino Arturo Carvajal 4206, Estación Central",Estación Central,31,30,10.22
"Calle Matta 1613, San Miguel",San Miguel,35,488,11.1
"Calle Cristian Contreras 793, Macul",Macul,35,1398,10.43
"Jorge Bugueño 816, Ñuñoa",Ñuñoa,58,300,21.15
"Francisco Bilbao 42, Ñuñoa",Ñuñoa,49,387,13.62
"Rocío Villegas 62, Providencia",Providencia,26,1921,12.58
"Avda. Martín Briceño 267, Las Condes",Las Condes,37,1450,15.9
"Calle Julio Henríquez 3995, Lo Barnechea",Lo Barnechea,63,875,21.86
"Calle Josue Zúñiga 4484, La Florida",La Florida,51,248,10.99
"Paula Jaraquemada 511, Santiago",Santiago,56,99,15.45
"Calle Katherine González 60, San Miguel",San Miguel,52,12,12.95
"Javier Pérez 7590, San Miguel",San Miguel,85,90,25.34
"Avda. Mauricio Ávalos 3591, Maipú",Maipú,49,276,15.44
"Avda. Manuel Rodríguez 337, Las Condes",Las Condes,38,641,17.66
"Calle Matta 33, Providencia",Providencia,30,52,15.28
"Calle Marcela Alvarado 8955, Ñuñoa",Ñuñoa,49,117,18.13
"Las Araucarias 6793, La Florida",La Florida,20,159,10.65
"Las Mosquetas 351, Estación Central",Estación Central,41,799,13.24
"Avda. Los Naranjos 811, Providencia",Providencia,41,765,14.43
"Camino Amy Aguilera 6862, Maipú",Maipú,25,640,5.0
"Picarte 21, La Florida",La Florida,30,230,13.68
"Calle Gabriel Barraza 9300, Providencia",Providencia,61,371,18.06
"Calle Los Copihues 3829, Ñuñoa",Ñuñoa,49,81,16.4
"Camino Las Azucenas 2732, San Miguel",San Miguel,46,205,12.96
"Av. Caupolicán 331, Estación Central",Estación Central,50,1823,5.19
"Los Palmitos 55, Lo Barnechea",Lo Barnechea,46,3117,19.95
"Diego Flores 801, La Florida",La Florida,73,834,16.54
"Calle Esmeralda 316, Ñuñoa",Ñuñoa,46,1989,12.81
"Las Hortensias 636, Macul",Macul,24,823,11.05
"Calle José Miguel Carrera 2005, San Miguel",San Miguel,85,27,25.27
"Calle Las Rosas 342, San Miguel",San Miguel,51,4586,10.48
"Diego Barros Arana 703, La Florida",La Florida,35,83,10.47
"Camino Esmeralda 4028, La Florida",La Florida,27,918,13.01
"Avda. Esmeralda 8243, Maipú",Maipú,52,233,14.18
"Lautaro 369, Las Condes",Las Condes,42,398,19.08
"José Salas 46, Santiago",Santiago,83,830,21.8
"Calle Irarrázabal 57, Las Condes",Las Condes,38,458,17.79
"Calle Los Alerces 1441, San Miguel",San Miguel,31,230,9.62
"Vicuña Mackenna 197, San Miguel",San Miguel,63,325,16.05
"Avenida Manuel Rodríguez 95, San Miguel",San Miguel,64,334,18.57
"Calle Caupolicán 7642, San Miguel",San Miguel,47,2561,5.49
"Calle Guillermo Gómez 7050, Estación Central",Estación Central,58,1282,9.88
"Luisa Mendoza 3315, Las Condes",Las Condes,44,490,22.19
"Gabriela Mistral 922, Santiago",Santiago,49,178,13.17
"Calle Los Alerces 4774, Ñuñoa",Ñuñoa,71,1332,24.54
"Los Copihues 84, Las Condes",Las Condes,57,136,27.85
"Barros Arana 63, Lo Barnechea",Lo Barnechea,41,189,19.08
"Avda. Arturo Prat 62, Maipú",Maipú,76,364,13.69
"Los Aromos 827, Maipú",Maipú,20,1698,5.0
"David Torres 9174, Maipú",Maipú,101,113,26.7
"María Reyes 1588, Estación Central",Estación Central,22,104,13.53
"Bárbara Cortez 342, Providencia",Providencia,34,544,14.71
"Lesly Espinoza 6, Ñuñoa",Ñuñoa,43,258,14.76
"Avenida Los Coihues 620, Santiago",Santiago,42,672,11.61
"Las Rosas 277, San Miguel",San Miguel,66,480,16.39
"Avenida Manuel Montt 7457, San Miguel",San Miguel,29,456,6.46
"Calle Víctor Fuentealba 116, Ñuñoa",Ñuñoa,49,95,19.0
"Ignacio Altamirano 889, San Miguel",San Miguel,35,121,15.59
"Avda. Arturo Prat 4221, San Miguel",San Miguel,50,1376,7.1
"Calle Jacqueline Carreño 8834, Lo Barnechea",Lo Barnechea,43,1736,18.88
"Santa Rosa 4898, San Miguel",San Miguel,46,213,16.96
"Avenida Los Copihues 8113, San Miguel",San Miguel,35,96,11.08
"Samantha Marchant 1156, San Miguel",San Miguel,36,43,17.38
"Calle Graciela Mella 35, Providencia",Providencia,50,749,16.68
"Rodrigo Cuevas 99, Macul",Macul,65,1005,15.65
"Padre Alberto Hurtado 843, Vitacura",Vitacura,35,373,17.37
"Enrique Mac Iver 19, Ñuñoa",Ñuñoa,31,910,10.8
"Calle Los Aromos 5994, La Florida",La Florida,57,998,10.21
"Los Aromos 54, San Miguel",San Miguel,44,2190,11.84
"Calle Los Laureles 792, Providencia",Providencia,62,53,26.91
"Calle Jean Jara 647, Santiago",Santiago,31,170,11.1
"Ana Sandoval 44, San Miguel",San Miguel,21,56,7.07
"Las Rosas 93, La Florida",La Florida,36,1619,9.02
"Los Copihues 890, Macul",Macul,32,1258,9.7
"Beatriz Velásquez 885, Santiago",Santiago,43,683,10.93
"Marcos Aliaga 268, San Miguel",San Miguel,34,69,17.22
"Baquedano 4, Las Condes",Las Condes,60,255,20.56
"Avenida Los Tilos 13, Providencia",Providencia,39,282,11.21
"Las Margaritas 777, San Miguel",San Miguel,47,658,10.25
"Av. Santa Rosa 9007, San Miguel",San Miguel,47,238,15.33
"Francisco Acevedo 5385, San Miguel",San Miguel,48,60,12.38
"Calle Esmeralda 395, Providencia",Providencia,44,1049,13.8
"Miguel Gaete 23, Vitacura",Vitacura,54,284,26.98
"Pasaje Hernán Sandoval 6735, San Miguel",San Miguel,32,481,11.15
"Calle Manuel Montt 3032, Providencia",Providencia,78,109,29.71
"Calle Antonella Álvarez 15, Macul",Macul,40,1297,11.92
"Francisca Figueroa 370, Vitacura",Vitacura,26,666,13.33
"Calle Arturo Prat 5364, San Miguel",San Miguel,48,1854,9.99
"Las Rosas 26, Maipú",Maipú,31,547,10.23
"Calle Marcelo Bernal 127, Lo Barnechea",Lo Barnechea,58,2269,17.54
"José Miguel Carrera 361, San Miguel",San Miguel,108,1779,15.82
"Av. Johan Sanhueza 5056, Las Condes",Las Condes,32,687,13.54
"Calle Las Manzanillas 604, Santiago",Santiago,51,2173,13.83
"Manuel Rodríguez 69, San Miguel",San Miguel,22,312,9.57
"Calle Gabriela Mistral 16, San Miguel",San Miguel,53,364,16.13
"Los Tilos 589, San Miguel",San Miguel,31,37,7.32
"Calle Claudia Salazar 1, Maipú",Maipú,34,711,9.03
"Avenida Los Digitales 7823, Lo Barnechea",Lo Barnechea,28,1023,14.72
"Marta Villalobos 72, Vitacura",Vitacura,59,1188,20.78
"María Benítez 6097, Maipú",Maipú,66,129,17.16
"Caupolicán 179, San Miguel",San Miguel,45,469,11.97
"Picarte 3151, Maipú",Maipú,31,155,17.6
"Calle Las Rosas 8490, San Miguel",San Miguel,84,868,12.53
"Barros Luco 71, La Florida",La Florida,33,137,14.28
"Avda. David Ramírez 3391, San Miguel",San Miguel,20,1876,5.18
"Almendra Santibáñez 610, Macul",Macul,53,209,10.7
"Calle María Hernández 308, Maipú",Maipú,28,275,7.47
"Calle Lucas Parra 5705, San Miguel",San Miguel,66,1522,14.9
"Amanda Leiva 972, Lo Barnechea",Lo Barnechea,38,490,19.64
"Calle Jorge Martínez 301, Providencia",Providencia,56,19,27.77
"Pedro de Valdivia 74, Lo Barnechea",Lo Barnechea,78,545,32.05
"Cochrane 824, Providencia",Providencia,27,70,12.41
"Alonso de Ercilla 70, Ñuñoa",Ñuñoa,35,3378,14.0
"Calle Las Manzanillas 652, San Miguel",San Miguel,43,709,12.27
"Los Encinos 874, San Miguel",San Miguel,82,237,17.87
"Las Azucenas 14, San Miguel",San Miguel,34,663,9.33
"Los Cactus 59, Santiago",Santiago,35,63,11.05
"José Miguel Carrera 206, Las Condes",Las Condes,54,1287,20.47
"Pasaje Jaime Salas 3, Las Condes",Las Condes,35,2075,12.34
"Matías Ortiz 3928, Lo Barnechea",Lo Barnechea,47,1660,15.45
"Santa Rosa 56, San Miguel",San Miguel,24,334,10.37
"Calle Alonso de Ercilla 7718, Providencia",Providencia,108,315,37.49
"Calle Caupolicán 480, Providencia",Providencia,26,28,14.49
"Avenida Picarte 679, San Miguel",San Miguel,39,843,13.78
"Calle Pedro Montt 52, La Florida",La Florida,44,612,9.85
"Calle Rodrigo Zárate 741, Vitacura",Vitacura,96,491,36.49
"Calle Las Rosas 9, Santiago",Santiago,26,1905,8.78
"Calle Los Girasoles 117, Santiago",Santiago,98,147,23.15
"Kevin Salgado 315, La Florida",La Florida,60,7,16.33
"Calle Caupolicán 80, Maipú",Maipú,52,60,7.34
"Calle Los Palmitos 8895, Vitacura",Vitacura,30,202,17.42
"Marta Cruz 246, Lo Barnechea",Lo Barnechea,56,27,20.36
"Calle Arturo Prat 8900, Maipú",Maipú,33,559,5.4
"Av. Los Aromos 30, San Miguel",San Miguel,74,301,14.49
"Calle Esmeralda 397, San Miguel",San Miguel,30,159,8.55
"Avda. Trinidad Muñoz 6297, Santiago",Santiago,42,1109,9.25
"Eva Godoy 753, Santiago",Santiago,35,182,10.68
"Las Rosas 57, Maipú",Maipú,30,930,8.96
"Av. Los Abedules 3694, Estación Central",Estación Central,60,343,13.31
"Calle Gabriela Mistral 1374, Macul",Macul,55,573,8.89
"Arturo Prat 43, Providencia",Providencia,72,2172,23.49
"Las Araucarias 4, Maipú",Maipú,21,30,10.4
"Las Mosquetas 869, Vitacura",Vitacura,68,554,27.28
"Paula Jaraquemada 16, Providencia",Providencia,121,1541,37.2
"Benjamín Vidal 1749, Maipú",Maipú,37,709,9.14
"Los Aromos 968, Providencia",Providencia,95,259,34.46
"Calle Pedro Montt 935, Providencia",Providencia,40,405,12.58
"Colo Colo 85, Las Condes",Las Condes,25,912,11.51
"Calle Los Cactus 798, Maipú",Maipú,39,1771,11.55
"Calle Paola Gutiérrez 2791, San Miguel",San Miguel,67,33,22.06
"Calle Aníbal Pinto 91, Santiago",Santiago,31,59,14.27
"Calle Los Digitales 99, Providencia",Providencia,35,314,16.83
"Las Rosas 41, La Florida",La Florida,56,211,17.96
"Lautaro 183, La Florida",La Florida,44,246,16.62
"Las Mandarinas 148, Ñuñoa",Ñuñoa,56,200,19.4
"Av. Esmeralda 34, San Miguel",San Miguel,49,174,11.86
"Las Rosas 12, Providencia",Providencia,54,111,21.35
"Los Alerces 8298, Estación Central",Estación Central,37,2173,14.84
"Leonel Barrientos 5147, Santiago",Santiago,49,124,10.9
"Myriam Vásquez 4042, Maipú",Maipú,30,182,8.42
"Los Helechos 884, Ñuñoa",Ñuñoa,74,226,20.36
"Calle Patricio Navarro 580, La Florida",La Florida,34,2162,7.74
"Lautaro 826, La Florida",La Florida,70,1127,10.54
"Ramón Carnicer 888, Santiago",Santiago,40,1247,9.85
"Los Pinos 8584, Estación Central",Estación Central,48,88,7.75
"Psje. Los Palmitos 4192, Ñuñoa",Ñuñoa,36,1447,13.72
"Alonso de Ercilla 7, Las Condes",Las Condes,29,419,17.52
"Avenida Miguel Cares 4, Santiago",Santiago,22,243,8.24
"Calle Los Palmitos 301, Macul",Macul,29,685,8.62
"Av. Los Girasoles 4479, San Miguel",San Miguel,39,1381,9.32
"Salvador Allende 715, Providencia",Providencia,48,1206,17.65
"Julián López 1307, San Miguel",San Miguel,66,1765,13.95
"Lastarria 253, Ñuñoa",Ñuñoa,37,2106,13.95
"Álvaro Casanova 57, San Miguel",San Miguel,31,217,14.04
"Calle Sofía Guzmán 971, Santiago",Santiago,25,441,6.85
"Ramón Freire 4756, Macul",Macul,54,11,15.78
"Avda. Benjamín Vicuña Mackenna 138, Providencia",Providencia,77,1691,27.18
"Las Azucenas 88, San Miguel",San Miguel,74,134,15.26
"Renato Rojas 515, Providencia",Providencia,59,1581,15.03
"Las Rosas 786, Lo Barnechea",Lo Barnechea,57,319,23.76
"Calle Verónica Gallegos 9028, La Florida",La Florida,88,367,19.1
"Calle Juan Hernández 786, Maipú",Maipú,51,31,11.98
"María Pozo 59, Ñuñoa",Ñuñoa,57,316,17.91
"Pedro Montt 5828, La Florida",La Florida,39,1754,6.48
"Los Laureles 4031, Maipú",Maipú,25,20,8.1
"Av. Joaquín Norambuena 323, La Florida",La Florida,34,417,11.31
"Calle Gabriela Mistral 364, Lo Barnechea",Lo Barnechea,44,25,18.52
"Las Mosquetas 78, Estación Central",Estación Central,45,370,9.88
"Calle Joaquín Ponce 8728, Ñuñoa",Ñuñoa,96,151,27.38
"Alonso de Ribera 9877, Ñuñoa",Ñuñoa,46,232,13.5
"Av. Paulina Pérez 36, Las Condes",Las Condes,71,1680,27.35
"Francisco Espinoza 855, San Miguel",San Miguel,37,458,9.62
"Calle Katherine Ramírez 177, Las Condes",Las Condes,39,255,18.64
"Calle Esmeralda 497, Providencia",Providencia,26,711,7.99
"Psje. Lautaro 6228, Ñuñoa",Ñuñoa,33,122,12.89
"Los Cactus 3240, La Florida",La Florida,55,240,15.39
"Gabriela Mistral 4689, Maipú",Maipú,44,632,16.28
"Nora Altamirano 1, Ñuñoa",Ñuñoa,65,216,16.85
"Calle Los Digitales 288, Maipú",Maipú,48,909,9.35
"Lautaro 846, Maipú",Maipú,38,541,10.23
"Calle Marjorie De La Fuente 5904, La Florida",La Florida,105,1182,17.19
"Fabián Barahona 86, Las Condes",Las Condes,43,2368,18.57
"Calle Josefina Marín 6248, Santiago",Santiago,71,98,16.83
"Los Aromos 17, Maipú",Maipú,38,325,10.34
"Avenida Gabriela Mistral 5945, Santiago",Santiago,59,307,14.23
"Calle José Zúñiga 495, Ñuñoa",Ñuñoa,64,131,25.16
"Calle Los Copihues 1398, San Miguel",San Miguel,48,1329,9.61
"Calle Alberto Hurtado 4628, Santiago",Santiago,20,1141,5.75
"Calle Ximena Rojas 28, San Miguel",San Miguel,45,529,14.43
"Calle Arturo Prat 5337, Las Condes",Las Condes,73,617,24.52
"Calle Jessica López 972, Ñuñoa",Ñuñoa,55,49,20.84
"Los Piñones 7, La Florida",La Florida,53,648,7.21
"Las Rosas 557, Maipú",Maipú,22,1253,5.0
"Los Copihues 6599, Las Condes",Las Condes,33,682,15.89
"Arturo Prat 2362, Estación Central",Estación Central,52,246,9.62
"Los Helechos 9541, Ñuñoa",Ñuñoa,52,881,15.29
"Avenida Makarena Alfaro 8520, Santiago",Santiago,72,358,18.89
"Nelson Cárdenas 71, La Florida",La Florida,42,629,8.71
"Arturo Prat 6214, La Florida",La Florida,52,534,13.96
"Los Robles 35, Maipú",Maipú,44,383,11.1
"Av. Arturo Prat 82, Ñuñoa",Ñuñoa,30,1015,12.27
"Ramón Carnicer 908, Maipú",Maipú,20,1722,8.25
"Calle Juan Maturana 232, Las Condes",Las Condes,53,4,25.15
"Avda. Sebastián Cares 7293, Macul",Macul,47,2169,14.46
"Calle Guillermina Márquez 212, Macul",Macul,34,573,12.35
"Axel Riquelme 62, Santiago",Santiago,23,965,6.08
"Las Lilas 5900, Providencia",Providencia,57,1548,22.66
"Las Hortensias 31, Maipú",Maipú,40,503,10.25
"Pasaje Verónica Orellana 4911, Lo Barnechea",Lo Barnechea,55,1441,19.51
"Avda. Las Mandarinas 5, Las Condes",Las Condes,94,156,35.97
"Santiago Godoy 3996, Macul",Macul,20,138,12.38
"Los Digitales 812, San Miguel",San Miguel,33,857,10.46
"Calle Rosa Manríquez 4291, La Florida",La Florida,41,1633,13.31
"Juan Araya 1948, Ñuñoa",Ñuñoa,79,1783,24.99
"Avenida Herman Rojas 781, Lo Barnechea",Lo Barnechea,23,825,13.24
"Balmaceda 1191, La Florida",La Florida,96,596,15.77
"Carlos Cifuentes 2683, San Miguel",San Miguel,47,322,12.69
"Los Higos 1667, Lo Barnechea",Lo Barnechea,43,3129,16.48
"Psje. Las Manzanillas 81, Macul",Macul,41,308,13.92
"Calle Ramón Picarte 291, San Miguel",San Miguel,37,1090,11.27
"Elías Jiménez 4013, Santiago",Santiago,67,607,16.39
"Calle Benjamin Valenzuela 5, San Miguel",San Miguel,29,750,9.13
"Paola Muñoz 848, La Florida",La Florida,51,400,13.98
"Juan Mackenna 87, La Florida",La Florida,38,2677,5.7
"Lautaro 2723, Macul",Macul,32,678,13.73
"Domingo Santa María 937, Las Condes",Las Condes,125,2221,35.98
"Calle Salvador Allende Gossens 7703, La Florida",La Florida,52,6,18.57
"Calle Gloria Henríquez 7994, Santiago",Santiago,57,680,13.89
"Pascal Ferreira 393, Santiago",Santiago,70,1010,18.29
"Calle Gabriela Muñoz 1580, Ñuñoa",Ñuñoa,25,1093,10.79
"Victoria Bugueño 4086, Maipú",Maipú,90,1882,15.72
"Calle Marcela Hermosilla 66, Macul",Macul,20,3,12.25
"Germán Álvarez 98, Las Condes",Las Condes,32,0,20.12
"Jorge Hormazábal 1759, San Miguel",San Miguel,37,511,9.94
"Nicole Morales 95, Maipú",Maipú,56,23,17.16
"Avenida David Núñez 2513, Vitacura",Vitacura,48,2936,17.02
"Yoselin Varas 5, Estación Central",Estación Central,41,200,10.81
"Erick Cofré 4788, Santiago",Santiago,44,511,14.18
"Santiago Ramírez 33, Santiago",Santiago,30,50,14.54
"Calle María Meza 975, Providencia",Providencia,24,590,12.62
"Calle Las Mosquetas 2674, Providencia",Providencia,59,382,20.94
"Eliodoro Yáñez 12, Maipú",Maipú,58,36,16.96
"Eliodoro Yáñez 852, Providencia",Providencia,84,326,27.48
"Los Calafates 5458, La Florida",La Florida,32,397,13.72
"Calle Arturo Prat 24, Ñuñoa",Ñuñoa,58,3677,16.43
"Los Aromos 743, Las Condes",Las Condes,39,186,14.72
"Calle Paula Jaraquemada 4460, Vitacura",Vitacura,71,629,25.89
"Antonio Varas 126, San Miguel",San Miguel,67,3493,13.75
"Gabriela Mistral 74, Estación Central",Estación Central,48,1256,9.58
"Los Alerces 7683, Ñuñoa",Ñuñoa,39,4012,16.95
"Emilio Pozo 83, Ñuñoa",Ñuñoa,65,2761,15.92
"Los Piñones 1, Ñuñoa",Ñuñoa,57,537,18.67
"Calle Irene Sánchez 645, San Miguel",San Miguel,33,953,6.53
"Manuel José Irarrázaval 7011, San Miguel",San Miguel,26,93,9.75
"Calle Osvaldo Madariaga 7, Maipú",Maipú,39,465,13.78
"Bárbara Vargas 7173, San Miguel",San Miguel,81,1324,14.07
"Francisco Bravo 60, San Miguel",San Miguel,70,563,17.69
"Los Cactus 4, Las Condes",Las Condes,28,970,13.92
"Calle Las Manzanillas 616, Estación Central",Estación Central,28,1095,6.54
"Calle Arturo Prat 440, Providencia",Providencia,74,233,28.11
"Av. Las Margaritas 8437, Las Condes",Las Condes,28,1668,9.38
"Calle Gabriela Mistral 69, Santiago",Santiago,54,492,18.08
"Isidora Pereira 5295, San Miguel",San Miguel,34,188,16.45
"Avenida Los Calafates 354, San Miguel",San Miguel,85,1604,17.49
"Camino Baquedano 82, San Miguel",San Miguel,32,432,16.22
"Esmeralda 2016, La Florida",La Florida,70,1110,12.57
"Los Encinos 6794, Lo Barnechea",Lo Barnechea,48,635,20.56
"Patricia Herrera 4638, La Florida",La Florida,49,384,15.52
"Calle Néstor Moreno 110, Santiago",Santiago,20,1328,5.29
"Calle Manuel Rodríguez 8945, San Miguel",San Miguel,20,702,5.0
"Antonio Varas 9494, San Miguel",San Miguel,40,396,7.62
"Calle Las Mosquetas 3355, Providencia",Providencia,49,92,25.94
"Manuel Castillo 7875, La Florida",La Florida,28,1806,5.38
"Las Lilas 2, San Miguel",San Miguel,28,28,11.48
"Calle Claudia Briceño 277, Ñuñoa",Ñuñoa,55,1591,13.85
"Calle Pedro Aguirre Cerda 91, San Miguel",San Miguel,55,356,16.73
"Los Laureles 589, Estación Central",Estación Central,42,815,7.01
"Pasaje Alonso de Ercilla 21, San Miguel",San Miguel,61,2042,11.82
"Bernardo O'Higgins 7644, Maipú",Maipú,27,131,10.28
"Psje. Pedro Montt 5975, Ñuñoa",Ñuñoa,38,669,11.03
"Avda. Matías Zepeda 3885, Las Condes",Las Condes,86,1156,29.67
"Calle Pía Escobar 1770, Providencia",Providencia,45,1133,19.94
"Las Azucenas 612, San Miguel",San Miguel,47,596,13.3
"Calle Clementina Martínez 18, Providencia",Providencia,112,784,36.02
"Rosendo Mardones 199, Vitacura",Vitacura,25,1133,13.87
"Isabel Orellana 92, Maipú",Maipú,61,1471,10.09
"Cochrane 48, La Florida",La Florida,86,1147,20.91
"Fabiola Riquelme 3468, Macul",Macul,39,349,9.63
"Avda. Alonso de Ercilla 1709, Lo Barnechea",Lo Barnechea,63,4577,22.39
"Los Laureles 97, Las Condes",Las Condes,30,456,14.93
"Calle Los Aromos 46, Las Condes",Las Condes,33,19,20.7
"Calle Ariel Vilches 99, Macul",Macul,52,360,16.59
"Calle Carmen Sepúlveda 567, Maipú",Maipú,61,109,14.39
"Claudio Salazar 696, San Miguel",San Miguel,69,103,18.93
"Av. Lautaro 745, Las Condes",Las Condes,83,264,32.15
"Los Aromos 565, San Miguel",San Miguel,43,43,8.65
"Avda. Padre Alberto Hurtado 579, Ñuñoa",Ñuñoa,72,933,17.4
"Los Tilos 400, Ñuñoa",Ñuñoa,38,61,14.95
"Calle Los Higos 30, Santiago",Santiago,64,181,15.72
"Barros Arana 430, Macul",Macul,48,78,11.85
"Av. Sergio Pincheira 4257, Las Condes",Las Condes,53,52,25.71
"Calle Dafne Albornoz 8, Vitacura",Vitacura,52,249,24.15
"Avda. Los Laureles 63, Estación Central",Estación Central,23,678,6.03
"Calle José Victorino Lastarria 747, Providencia",Providencia,28,2674,7.64
"Los Coihues 8583, Las Condes",Las Condes,46,1667,17.57
"Marisol González 45, Lo Barnechea",Lo Barnechea,22,1669,5.0
"Manuel Bulnes 4763, Vitacura",Vitacura,62,154,27.52
"Calle Las Azucenas 36, Ñuñoa",Ñuñoa,63,246,21.3
"Francisco Morales 83, La Florida",La Florida,50,63,14.63
"Calle Samuel Castillo 1370, Ñuñoa",Ñuñoa,28,1205,6.57
"Ángel Herrera 440, San Miguel",San Miguel,77,57,20.54
"Los Cactus 2333, Santiago",Santiago,100,650,19.21
"Benjamin Moreno 256, San Miguel",San Miguel,47,227,11.59
"Calle Alejandro Guerrero 84, Maipú",Maipú,54,223,14.5
"Calle Ruth Arévalo 851, Maipú",Maipú,48,3744,13.46
"Pedro de Valdivia 664, Vitacura",Vitacura,55,1131,23.07
"Manuel Rodríguez 22, La Florida",La Florida,42,1450,7.0
"Los Aromos 337, San Miguel",San Miguel,44,678,12.0
"José de San Martín 7273, Estación Central",Estación Central,64,1638,13.51
"Mauricio Durán 4288, San Miguel",San Miguel,114,829,24.69
"María Cerda 997, Estación Central",Estación Central,25,2337,12.22
"Avenida María Miranda 6198, La Florida",La Florida,42,264,9.64
"Matilda Romero 3510, Providencia",Providencia,27,723,12.64
"Arturo Prat 186, San Miguel",San Miguel,84,937,21.74
"Picarte 8476, Estación Central",Estación Central,35,399,12.75
"Av. Pedro de Valdivia 2895, Maipú",Maipú,25,1694,5.0
"Calle Gabriela Mistral 3762, Las Condes",Las Condes,57,3121,20.42
"Calle Pedro de Valdivia 7743, Macul",Macul,89,544,23.21
"Calle Valentina Núñez 903, Ñuñoa",Ñuñoa,58,396,26.49
"Cecilia Zamora 4565, Vitacura",Vitacura,48,510,23.59
"Calle Alberto Hurtado 1021, San Miguel",San Miguel,52,1532,10.9
"Avda. Dilan Iturra 363, Providencia",Providencia,78,829,23.57
"Lautaro 373, La Florida",La Florida,31,36,16.99
"Psje. Manuel Zepeda 293, Ñuñoa",Ñuñoa,42,625,16.57
"Salvador Allende 1191, La Florida",La Florida,37,13,10.48
"María Guerrero 407, Vitacura",Vitacura,28,1205,13.71
"Calle Matías Mardones 48, Ñuñoa",Ñuñoa,39,318,15.8
"Los Girasoles 254, Providencia",Providencia,69,510,25.65
"Los Digitales 19, Providencia",Providencia,56,1282,17.11
"Javiera Soto 258, Las Condes",Las Condes,57,38,23.64
"Calle Lautaro 74, Lo Barnechea",Lo Barnechea,47,138,17.2
